GeneID	GSM1244809	GSM1244810	GSM1244811	GSM1244812	GSM1244813	GSM1244814	GSM1244815	GSM1244816	GSM1244817	GSM1244818	GSM1244819	GSM1244820	GSM1244821	GSM1244822
57446	1528	1442	1477	1429	1680	1611	1806	1713	2542	2157	2143	2033	2646	4425
79980	1592	1450	1367	1411	1514	1607	1794	946	1279	1068	1085	1161	1282	2258
140710	2512	3272	3687	2237	3545	2877	3161	1873	3880	3180	3467	2711	3560	5412
140711	56	63	66	56	59	64	71	54	79	75	70	69	73	144
25939	1220	1227	1402	1136	1210	1424	1431	1175	1938	1723	1531	1545	1719	3061
5933	1328	1614	1567	1457	1520	1792	1928	963	1254	1067	1072	1122	1153	2116
140699	154	109	141	100	168	130	166	103	285	175	141	162	218	324
6185	16137	13389	14539	14611	16530	16859	19134	12519	19188	16945	15844	16607	19812	33524
2691	0	0	0	0	0	0	1	0	0	0	0	0	0	0
63905	1898	1175	1553	1441	1925	1625	1871	1484	3023	2297	1985	2350	2719	4624
105372606	3	8	5	3	4	2	4	5	9	11	6	5	5	10
6714	1216	799	1254	841	1241	1042	1210	1024	2446	1759	1556	1717	2290	3197
10904	2345	1767	1949	1979	2248	2069	2347	1980	3626	2936	2911	2940	3637	5889
4826	9	17	35	6	16	11	17	11	28	13	27	11	22	20
105372608	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100861522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287792	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105372609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56259	2532	1949	2053	2276	2574	2379	2717	2313	3471	3176	2827	3050	3574	6117
128434	1	0	2	1	1	2	2	1	3	1	2	1	0	2
9675	1902	1847	2056	1742	2202	2122	2420	1522	2508	1918	1973	1956	2309	3834
58490	1876	1880	1916	1733	2076	1964	2257	1936	2872	2347	2461	2310	2944	4879
7052	11	13	11	12	19	18	13	4	9	5	12	15	8	23
107987281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85449	0	0	0	0	1	1	0	0	1	1	1	0	0	2
149684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3929	9	4	10	5	6	7	6	10	15	11	9	7	7	14
388796	769	510	671	553	776	585	742	408	839	612	634	577	802	1128
26776	6	9	13	7	6	4	10	3	11	3	2	4	4	4
26777	6	7	13	6	7	5	6	1	7	6	14	2	6	6
677839	11	15	28	6	12	5	7	2	13	7	15	3	7	5
677840	2	2	1	2	3	0	1	1	2	1	0	0	1	4
128439	396	254	363	281	342	291	343	292	642	413	441	373	518	813
677821	5	3	10	5	7	3	6	9	18	7	6	6	7	22
677837	7	4	5	4	4	4	8	6	11	7	7	6	8	9
57148	2748	3851	3774	2891	3604	3686	3839	3418	5177	4417	4984	4185	5050	8612
100616190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343578	0	0	0	1	0	0	0	2	3	3	4	1	2	3
140679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79913	445	384	404	336	425	340	448	240	495	306	369	298	450	654
26051	0	0	2	1	0	1	1	1	2	0	0	0	1	2
81610	2036	1555	1621	1768	1820	1964	2123	1218	1881	1499	1467	1504	1772	2941
60625	650	618	652	562	684	593	696	523	882	744	739	699	881	1330
107985448	0	0	1	0	0	0	1	0	0	0	0	0	1	0
339568	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372614	1	1	0	1	0	1	0	2	0	0	0	0	0	1
105372613	0	1	2	0	2	1	0	1	0	0	0	0	0	1
100505663	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372617	4	11	4	4	5	2	2	4	7	4	4	6	4	3
105372618	0	1	1	1	1	1	1	0	1	0	1	3	0	1
107985446	0	0	0	1	0	0	1	0	2	0	1	0	0	2
102724968	7	4	4	9	5	6	9	3	8	4	5	4	9	17
107985435	0	1	0	0	1	0	2	1	0	0	5	2	1	2
105372620	0	1	2	0	0	1	0	0	0	0	0	0	0	0
9935	492	324	439	385	485	507	505	527	848	624	624	684	770	1191
101927098	1	3	1	1	0	1	0	1	2	1	3	6	2	3
109623474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128988	6	5	6	5	8	2	3	3	7	8	8	4	5	4
105372621	0	2	0	1	0	0	1	2	3	1	1	1	0	3
7150	9906	10468	9934	10080	11633	12266	13478	10588	14104	11999	12380	12448	14386	23825
101927117	509	569	600	547	648	674	737	586	800	664	726	682	805	1297
5335	8470	7663	10516	5648	8514	6516	7710	4682	12044	7247	9851	6500	9993	13508
102466912	5	3	5	2	4	4	3	0	5	3	3	1	6	3
23051	2082	2273	2567	1848	2657	2283	2542	2233	4112	3541	3443	3102	3848	6443
64900	1594	1279	2054	797	1527	1031	1292	1154	3835	1736	2776	1427	2767	3153
90187	182	130	169	102	138	107	136	121	294	169	257	133	239	303
84181	4154	6420	6690	4651	6289	5988	6270	6813	11851	9970	10977	9046	11561	18315
101927182	0	3	3	1	1	1	2	2	5	4	4	1	2	3
105372622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11122	18	23	32	14	23	20	19	26	70	45	54	45	59	116
105372624	0	0	0	0	0	1	0	0	0	0	0	0	0	0
101927159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6431	9266	9387	9123	7486	8062	8551	9696	7361	12332	8316	10869	8789	11484	16778
26013	96	95	145	61	85	79	72	64	222	98	195	83	165	183
10110	12	10	8	2	9	10	8	8	25	2	17	7	13	17
51098	1403	1145	1093	1210	1234	1340	1528	1309	1806	1548	1500	1627	1921	3188
4605	11199	6110	10132	7616	11449	9173	10839	3646	8119	5905	5079	5862	6644	10625
149699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927200	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107985441	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105372625	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105372626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84969	152	114	150	94	144	133	169	142	241	170	165	156	194	357
57158	17	7	16	7	13	11	15	9	12	10	20	15	16	28
51526	2155	1868	1936	1750	2018	1900	2294	2252	3674	2785	3423	2861	3929	5874
100505783	149	117	120	146	198	168	195	241	335	289	300	304	411	692
78997	0	2	0	1	0	2	1	0	0	1	1	0	0	1
128486	741	718	716	746	873	815	899	685	1064	879	913	959	1084	1761
140902	0	0	0	0	0	0	0	0	0	2	0	0	0	0
105372629	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3172	0	0	0	0	0	3	1	0	1	2	1	1	0	3
101927219	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100500813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927242	0	1	0	0	0	0	0	0	0	0	0	0	0	0
140834	0	0	0	0	0	0	0	0	0	0	0	1	1	0
79183	1171	1368	1473	1196	1479	1458	1606	1189	1793	1579	1639	1528	1855	3006
10955	5456	5191	5262	5339	5875	6326	6916	7621	11291	9220	9568	9790	11557	19282
11142	441	245	403	263	402	381	410	359	799	556	460	595	681	993
100	120	89	110	110	130	132	126	50	105	102	74	76	118	175
79015	21	18	17	13	21	18	23	19	49	28	52	22	57	61
106144538	42	36	63	39	55	44	46	30	90	84	46	67	84	114
8839	180	120	182	111	152	129	157	16	35	23	11	18	29	42
60598	840	494	754	662	754	613	802	301	573	486	434	424	525	887
140730	1183	786	1192	882	1336	1053	1255	471	907	838	670	751	904	1420
7529	14447	12939	12969	13924	14247	15396	16791	13752	18125	15940	15723	16699	19419	32137
80336	1042	1084	1540	517	818	528	688	423	1605	660	1282	448	1132	1004
10953	1351	1004	1107	1055	1344	1217	1461	946	1645	1403	1330	1368	1641	2799
100505826	22	16	14	20	20	18	28	20	26	25	23	32	29	52
6789	1427	1752	1695	1437	1663	1765	1899	1544	2193	1844	2057	1786	2164	3649
3787	2	1	0	1	2	0	2	1	2	1	0	1	0	2
149708	0	0	0	0	0	0	0	0	0	0	0	0	0	1
128488	0	0	0	0	0	0	0	1	0	0	0	0	0	0
101929863	0	0	1	0	1	0	2	2	0	1	1	0	0	1
5266	16	9	11	9	10	15	20	13	34	21	22	21	34	46
101929866	0	0	0	0	0	1	0	0	0	0	0	0	1	1
6406	0	0	0	0	0	0	0	1	0	0	0	0	0	2
6407	0	0	0	0	1	0	0	0	0	0	0	1	0	1
105372630	0	0	0	0	0	1	0	1	0	0	0	0	2	1
6590	55	37	41	52	59	63	53	67	127	86	85	72	109	164
8785	1	1	1	1	0	2	0	1	3	0	3	1	1	3
11317	0	1	1	2	0	1	2	0	0	1	2	0	5	2
6385	6567	5196	5727	5890	7067	7042	7505	7778	12681	11221	9961	10361	12129	21290
90196	1092	755	831	902	999	1025	1128	1145	1838	1655	1468	1515	1999	3155
767557	446	247	301	292	390	359	392	257	562	487	376	416	512	859
27296	12	12	15	12	15	11	10	12	26	21	24	16	26	44
107985404	6	8	13	5	12	9	8	1	12	6	14	4	8	12
55861	425	239	273	282	355	348	372	235	497	459	347	378	459	787
107985405	211	124	198	158	225	190	216	174	344	269	249	232	321	507
51604	3321	1984	2850	2425	3237	2905	3363	2508	5226	4371	3723	3795	4974	7752
102465487	2	2	7	4	0	0	1	1	4	0	2	1	1	1
105372631	10	4	4	3	3	9	4	3	7	5	9	9	14	11
10406	33	6	22	14	19	15	18	12	48	34	25	30	39	42
107987282	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100526773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57119	0	0	0	1	0	0	0	0	0	0	0	0	0	0
90199	0	1	0	0	1	0	0	0	1	0	0	0	1	1
259240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140832	0	0	0	0	0	0	0	3	0	1	0	0	0	0
259239	0	0	0	0	0	0	0	0	0	0	0	0	0	1
280664	0	0	3	0	1	1	0	0	0	1	0	1	1	2
164237	1	1	2	0	0	0	0	0	3	1	0	3	2	3
100500897	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140686	5	1	2	3	7	5	1	4	7	3	5	5	3	9
391253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116092	1114	665	870	799	1132	980	1111	851	1836	1487	1265	1372	1707	2814
11065	2805	1968	1961	2144	2454	2289	2608	1175	2042	1806	1541	1639	1878	3226
7125	5	7	5	3	11	2	6	3	14	8	9	3	10	12
90203	471	323	489	252	436	346	430	363	939	627	598	625	770	1111
10005	405	181	345	233	392	325	324	307	771	536	453	532	673	953
140831	237	199	212	187	230	239	248	245	452	416	346	350	471	782
90204	611	462	577	473	637	560	640	565	995	795	853	800	1022	1522
128497	24	23	33	14	29	19	22	28	73	42	64	41	77	96
140825	15	9	18	7	15	6	12	17	37	22	28	25	30	39
5476	4642	2936	4208	3393	4760	4141	4792	4432	9735	7612	6574	7196	9239	14262
5360	245	140	201	167	187	182	205	183	375	334	344	314	382	652
107985388	46	48	67	36	51	42	49	49	120	63	90	73	91	103
63935	1521	774	1489	880	1492	1233	1453	1014	2621	1753	1606	1750	2256	3123
63925	1013	613	1252	529	924	651	837	547	1725	965	1098	851	1349	1640
4318	45	36	29	26	39	29	32	40	83	78	65	67	69	123
109729184	35	15	21	12	19	16	13	18	59	34	38	37	42	63
57468	116	81	130	74	101	122	102	124	356	212	250	171	283	391
105372632	18	11	21	15	25	24	16	21	56	35	51	39	51	71
57727	1959	1747	1885	1789	2246	2028	2384	1864	3005	2612	2531	2373	3022	4891
958	0	0	0	0	0	0	0	0	0	0	0	0	0	1
64405	2	2	4	0	0	2	4	0	3	2	1	3	2	7
51006	1853	1340	2058	1172	1893	1454	1813	1481	3719	2259	2480	2312	3160	4396
63916	1704	1530	1768	1552	1909	1751	2019	1708	2911	2400	2526	2278	2862	4670
105372633	1	0	0	0	0	0	1	1	1	0	3	2	3	4
100130934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55713	0	0	1	0	0	1	0	0	1	0	0	0	0	1
7686	0	0	0	0	0	0	0	0	1	0	0	0	0	0
128506	0	0	0	0	0	0	0	1	1	1	0	0	0	0
64849	214	173	239	183	278	207	260	199	449	286	314	281	368	614
112858	934	824	766	880	924	985	1053	886	1027	976	978	1126	1227	2014
81031	570	523	633	548	615	692	675	924	1619	1315	1233	1254	1552	2554
2139	218	159	216	202	217	197	205	188	342	294	263	272	310	512
101927355	0	0	1	2	1	0	0	0	0	1	0	0	0	0
100500814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23613	3589	3771	4012	3266	4026	4005	4207	4494	8412	6440	6580	6016	7655	12269
100131496	15	14	17	16	14	14	13	15	33	34	24	19	25	48
101927377	2	26	10	2	17	14	13	12	23	10	23	9	22	31
102723442	44	46	56	54	56	57	48	75	112	90	101	102	114	176
8202	35472	53532	52961	42389	52188	52495	55050	65081	99173	83796	93382	78563	98708	163068
55959	86857	71009	89019	68602	92940	81666	93288	56628	108972	81060	83660	78748	99580	152368
107985401	181	150	148	132	162	170	202	67	101	90	90	93	105	146
105372636	3	2	0	2	2	3	0	2	0	0	1	3	3	0
105376980	7	8	8	7	11	12	7	6	10	19	11	10	11	21
105372637	197	248	313	123	163	140	174	158	409	223	461	174	339	416
112268266	337	295	301	262	368	284	355	118	198	177	149	133	163	278
101927457	92	103	106	88	137	107	121	29	47	39	27	36	38	70
101060004	0	2	1	2	2	5	3	6	6	3	2	4	2	16
107985436	613	494	543	460	609	611	582	660	1578	1291	1124	986	1252	2171
107985437	4	5	3	3	1	7	4	2	5	1	11	6	7	6
105372639	13	21	17	15	11	22	20	10	23	16	16	10	14	34
105372640	57	80	77	50	68	68	64	45	69	62	58	33	50	83
105372641	1	0	1	1	2	1	2	0	0	0	3	0	1	0
284749	120	111	117	91	134	109	111	111	203	164	190	130	189	301
105372643	2	2	7	1	3	2	3	1	6	5	6	3	4	7
105372645	1	7	6	5	5	1	6	4	9	3	6	5	5	8
107985439	1	2	1	1	1	1	4	1	0	1	2	4	2	5
105372647	4	3	5	2	3	3	2	1	2	3	2	1	2	4
105372646	4	4	1	0	2	2	1	1	0	0	1	0	1	1
57580	11631	7864	12878	7840	12582	10635	11739	6492	16733	11406	11828	11727	16084	22495
105372648	0	0	0	0	1	1	0	1	1	1	0	0	2	2
10564	3241	4995	5053	3905	4793	4900	5296	4968	7383	6172	6867	6205	7463	12247
102723483	5	6	2	1	2	4	2	1	7	4	1	4	5	8
1434	9918	9598	9397	9732	9285	11213	12565	7565	9110	7469	7852	8833	9654	16208
6780	7803	6871	7505	7202	8575	8231	9102	7823	12363	10435	10250	10173	12153	20531
55661	4661	3441	4269	3713	5132	4484	5169	3734	6987	5447	5115	5302	6539	10536
57169	3276	3930	4385	3304	4065	4079	4160	4592	8788	7622	8037	6350	8084	14418
441951	11921	9230	8835	9692	11443	11146	12778	11884	18416	15656	14164	16786	18483	31709
26765	2	7	7	6	1	3	3	6	2	2	9	1	8	10
100113393	7	24	24	9	16	9	8	10	14	9	23	12	15	10
692057	9	20	28	15	8	12	4	8	17	8	14	7	14	13
105372649	0	0	0	1	1	0	1	1	1	0	1	1	0	3
3745	18	29	31	19	30	30	25	38	78	68	51	58	46	137
5740	0	1	0	0	0	0	2	0	0	0	0	1	1	1
101927486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372651	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9334	2350	2345	2555	2141	2796	2728	2915	2253	3736	3096	2988	2977	3618	6288
105372652	0	0	0	1	0	2	0	1	1	0	0	1	2	2
23315	875	705	1016	596	839	740	837	703	1661	1034	1251	1025	1512	2021
113219455	3	1	4	1	2	0	3	3	3	1	1	1	5	3
9825	1163	839	1116	787	1133	967	1115	848	1754	1225	1283	1284	1545	2515
105372653	4	3	6	3	4	4	1	0	8	4	7	4	2	7
55905	7256	5643	6385	5765	7097	6412	7707	5300	8696	7052	7007	7374	9208	14675
6615	60	21	54	22	56	41	28	22	53	36	32	35	46	54
105372654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100887755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372655	0	0	0	0	0	0	0	0	0	0	1	0	0	0
387522	4567	3630	3855	4090	4677	4635	5197	4372	7157	6243	5902	5937	7231	12127
